FECHA,NOMBRE,PUESTO,dolarAsignacion,dolarBruto
2022-04-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,5875.5,5875.5
2022-05-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,5924.47,5924.47
2022-06-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,5922.5,8609.66
2022-07-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,5920.36,5920.36
2022-08-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,5832.92,5832.92
2022-09-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,5875.5,5875.5
2022-10-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,6214.48,6214.48
2022-11-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,6508.79,6508.79
2022-12-01,"MURA, MARTIN",Ministerio de Hacienda y Finanzas,6576.55,9670.16
2022-01-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,5595.71,5595.71
2022-02-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,5491.12,5491.12
2022-03-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,6087.23,6087.23
2022-04-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,5875.5,5875.5
2022-05-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,5924.47,5924.47
2022-06-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,5922.5,8609.66
2022-07-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,5920.36,5920.36
2022-08-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,5832.92,5832.92
2022-09-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,5875.5,5875.5
2022-10-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,6214.48,6214.48
2022-11-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,6508.79,6508.79
2022-12-01,"MUZZIO, MARIA CLARA",Ministerio de Espacio Público e Higiene Urbana,6576.55,9670.16
2022-03-01,"RETEGUI, CARLOS JOSE",Secretaría de Deportes,5531.44,5531.44
2022-04-01,"RETEGUI, CARLOS JOSE",Secretaría de Deportes,5339.04,5339.04
2022-05-01,"RETEGUI, CARLOS JOSE",Secretaría de Deportes,5383.54,5383.54
2022-06-01,"RETEGUI, CARLOS JOSE",Secretaría de Deportes,5381.75,7009.63
2022-07-01,"RETEGUI, CARLOS JOSE",Secretaría de Deportes,5379.8,5379.8
2022-08-01,"RETEGUI, CARLOS JOSE",Secretaría de Deportes,5300.35,5300.35
2022-09-01,"RETEGUI, CARLOS JOSE",Secretaría de Deportes,5339.04,5339.04
2022-10-01,"RETEGUI, CARLOS JOSE",Secretaría de Deportes,5647.07,5647.07
2022-11-01,"RETEGUI, CARLOS JOSE",Secretaría de Deportes,5914.51,5914.51
2022-12-01,"RETEGUI, CARLOS JOSE",Secretaría de Deportes,5976.08,8787.23
2022-01-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,4651.11,4651.11
2022-02-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,4564.17,4564.17
2022-03-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,5103.65,5103.65
2022-04-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,4926.13,4926.13
2022-05-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,5192.97,5192.97
2022-06-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,6699.0,10048.5
2022-07-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,6727.76,6727.76
2022-08-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,6808.01,6808.01
2022-09-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,6813.01,6813.01
2022-10-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,7017.01,7017.01
2022-11-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,7079.2,7079.2
2022-12-01,"RODRIGUEZ LARRETA, HORACIO ANTONIO",Jefe de Gobierno,7100.07,10650.11
2022-01-01,"STRAFACE, FERNANDO DIEGO",SECR General y de Relaciones Internacionales,5595.71,5595.71
2022-02-01,"STRAFACE, FERNANDO DIEGO",SECR General y de Relaciones Internacionales,5491.12,5491.12
2022-03-01,"STRAFACE, FERNANDO DIEGO",SECR General y de Relaciones Internacionales,6087.23,6087.23
2022-04-01,"STRAFACE, FERNANDO DIEGO",SECR General y de Relaciones Internacionales,5875.5,5875.5
2022-05-01,"STRAFACE, FERNANDO DIEGO",SECR General y de Relaciones Internacionales,5924.47,5924.47
2022-06-01,"STRAFACE, FERNANDO DIEGO",SECR General y de Relaciones Internacionales,5922.5,8609.66
2022-07-01,"STRAFACE, FERNANDO DIEGO",SECR General y de Relaciones Internacionales,5920.36,5920.36
2022-08-01,"STRAFACE, FERNANDO DIEGO",SECR General y de Relaciones Internacionales,5832.92,5832.92
2022-09-01,"STRAFACE, FERNANDO DIEGO",SECR General y de Relaciones Internacionales,5875.5,5875.5
2022-10-01,"STRAFACE, FERNANDO DIEGO",SECR General y de Relaciones Internacionales,6214.48,6214.48
2022-11-01,"STRAFACE, FERNANDO DIEGO",SECR General y de Relaciones Internacionales,6508.79,6508.79
2022-12-01,"STRAFACE, FERNANDO DIEGO",SECR General y de Relaciones Internacionales,6576.55,9670.16
2022-01-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,5084.8,5084.8
2022-02-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,4989.76,4989.76
2022-03-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,5531.44,5531.44
2022-04-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,5339.04,5339.04
2022-05-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,5383.54,5383.54
2022-06-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,5381.75,7823.56
2022-07-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,5379.8,5379.8
2022-08-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,5300.35,5300.35
2022-09-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,5339.04,5339.04
2022-10-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,5647.07,5647.07
2022-11-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,5914.51,5914.51
2022-12-01,"UHALDE, MARIA PAULA",SECR Transformación Cultural,5976.08,8787.23
2023-01-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,6596.35,6596.35
2023-02-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,6521.81,6521.81
2023-03-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,6399.49,6399.49
2023-04-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,6517.31,6517.31
2023-05-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,6441.17,6441.17
2023-06-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,6782.07,10039.27
2023-07-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,6817.79,6817.79
2023-08-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,5875.82,5875.82
2023-09-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,6629.09,6629.09
2023-10-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,7252.45,7252.45
2023-11-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,7779.5,7779.5
2023-12-01,"ACUÑA, MARIA SOLEDAD",Ministerio de Educación,1152.95,2683.82
2023-01-01,"AMORIN URIBELARREA, CARMEN",Unidad para la Igualdad de Género y Asuntos Institucionales,5994.07,5994.07
2023-02-01,"AMORIN URIBELARREA, CARMEN",Unidad para la Igualdad de Género y Asuntos Institucionales,5926.34,5926.34
2023-03-01,"AMORIN URIBELARREA, CARMEN",Unidad para la Igualdad de Género y Asuntos Institucionales,5815.19,5815.19
2023-04-01,"AMORIN URIBELARREA, CARMEN",Unidad para la Igualdad de Género y Asuntos Institucionales,5922.25,5922.25
2023-05-01,"AMORIN URIBELARREA, CARMEN",Unidad para la Igualdad de Género y Asuntos Institucionales,5853.06,5853.06
2023-06-01,"AMORIN URIBELARREA, CARMEN",Unidad para la Igualdad de Género y Asuntos Institucionales,6162.84,9122.64
2023-07-01,"AMORIN URIBELARREA, CARMEN",Unidad para la Igualdad de Género y Asuntos Institucionales,6195.3,6195.3
2023-08-01,"AMORIN URIBELARREA, CARMEN",Unidad para la Igualdad de Género y Asuntos Institucionales,5339.34,5339.34
2023-09-01,"AMORIN URIBELARREA, CARMEN",Unidad para la Igualdad de Género y Asuntos Institucionales,6023.82,6023.82
2023-10-01,"AMORIN URIBELARREA, CARMEN",Unidad para la Igualdad de Género y Asuntos Institucionales,6590.27,6590.27
2023-11-01,"AMORIN URIBELARREA, CARMEN",Unidad para la Igualdad de Género y Asuntos Institucionales,7069.2,7069.2
2023-12-01,"AMORIN URIBELARREA, CARMEN",Unidad para la Igualdad de Género y Asuntos Institucionales,1047.68,2438.78
2023-12-01,"ARENGO PIRAGINE, GUSTAVO",Ministerio de Hacienda y Finanzas,2690.23,3271.83
2023-01-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,6596.35,6596.35
2023-02-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,6521.81,6521.81
2023-03-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,6399.49,6399.49
2023-04-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,6517.31,6517.31
2023-05-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,6441.17,6441.17
2023-06-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,6782.07,11397.1
2023-07-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,6817.79,6817.79
2023-08-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,5875.82,5875.82
2023-09-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,6629.09,6629.09
2023-10-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,7252.45,7252.45
2023-11-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,7779.5,7779.5
2023-12-01,"ASTARLOA, GABRIEL MARIA",Procuración General de la Ciudad de Buenos Aires,1152.95,3281.94
2023-01-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,6596.35,6596.35
2023-02-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,6521.81,6521.81
2023-03-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,6399.49,6399.49
2023-04-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,6517.31,6517.31
2023-05-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,6441.17,6441.17
2023-06-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,6782.07,10039.27
2023-07-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,6817.79,6817.79
2023-08-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,5875.82,5875.82
2023-09-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,6629.09,6629.09
2023-10-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,7252.45,7252.45
2023-11-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,7779.5,7779.5
2023-12-01,"AVOGADRO, ENRIQUE LUIS",Ministerio de Cultura,1152.95,2683.82
2023-12-01,"BAISTROCCHI, IGNACIO MIGUEL",Ministerio de Espacio Público e Higiene Urbana,2690.23,2914.41
2023-12-01,"BERECIARTUA,PABLO",Ministerio de Infraestructura,2690.23,2914.41
2023-03-01,"BURZACO, EUGENIO",Ministerio de Seguridad,853.27,853.27
2023-04-01,"BURZACO, EUGENIO",Ministerio de Seguridad,6517.31,6517.31
2023-05-01,"BURZACO, EUGENIO",Ministerio de Seguridad,6441.17,6441.17
2023-06-01,"BURZACO, EUGENIO",Ministerio de Seguridad,6782.07,8483.05
2023-07-01,"BURZACO, EUGENIO",Ministerio de Seguridad,6817.79,6817.79
2023-08-01,"BURZACO, EUGENIO",Ministerio de Seguridad,5875.82,5875.82
2023-09-01,"BURZACO, EUGENIO",Ministerio de Seguridad,220.97,1213.75
2023-02-01,"CAAMAÑO, ELIZABETH MARIEL",SECR Seguridad,5926.34,5926.34
2023-03-01,"CAAMAÑO, ELIZABETH MARIEL",SECR Seguridad,5815.19,5815.19
2023-04-01,"CAAMAÑO, ELIZABETH MARIEL",SECR Seguridad,5922.25,5922.25
2023-05-01,"CAAMAÑO, ELIZABETH MARIEL",SECR Seguridad,5853.06,5853.06
2023-06-01,"CAAMAÑO, ELIZABETH MARIEL",SECR Seguridad,6162.84,8629.34
2023-07-01,"CAAMAÑO, ELIZABETH MARIEL",SECR Seguridad,6195.3,6195.3
2023-08-01,"CAAMAÑO, ELIZABETH MARIEL",SECR Seguridad,5339.34,5339.34
2023-09-01,"CAAMAÑO, ELIZABETH MARIEL",SECR Seguridad,200.79,1102.93
2023-01-01,"CARRILLO, FACUNDO","SECR Planificación, Evaluación y Coordinación de Gestión",5994.07,5994.07
2023-02-01,"CARRILLO, FACUNDO","SECR Planificación, Evaluación y Coordinación de Gestión",5926.34,5926.34
2023-03-01,"CARRILLO, FACUNDO","SECR Planificación, Evaluación y Coordinación de Gestión",5815.19,5815.19
2023-04-01,"CARRILLO, FACUNDO","SECR Planificación, Evaluación y Coordinación de Gestión",5922.25,5922.25
2023-05-01,"CARRILLO, FACUNDO","SECR Planificación, Evaluación y Coordinación de Gestión",5853.06,5853.06
2023-06-01,"CARRILLO, FACUNDO","SECR Planificación, Evaluación y Coordinación de Gestión",6162.84,9122.64
2023-07-01,"CARRILLO, FACUNDO","SECR Planificación, Evaluación y Coordinación de Gestión",6195.3,6195.3
2023-08-01,"CARRILLO, FACUNDO","SECR Planificación, Evaluación y Coordinación de Gestión",5339.34,5339.34
2023-09-01,"CARRILLO, FACUNDO","SECR Planificación, Evaluación y Coordinación de Gestión",6023.82,6023.82
2023-10-01,"CARRILLO, FACUNDO","SECR Planificación, Evaluación y Coordinación de Gestión",6590.27,6590.27
2023-11-01,"CARRILLO, FACUNDO","SECR Planificación, Evaluación y Coordinación de Gestión",7069.2,7069.2
2023-12-01,"CARRILLO, FACUNDO","SECR Planificación, Evaluación y Coordinación de Gestión",1047.68,2438.78
2023-01-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,6424.27,6424.27
2023-02-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,6351.67,6351.67
2023-03-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,6232.55,6232.55
2023-04-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,6347.29,6347.29
2023-05-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,6273.14,6273.14
2023-06-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,6605.15,9777.38
2023-07-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,6639.94,6639.94
2023-08-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,5722.54,5722.54
2023-09-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,6456.15,6456.15
2023-10-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,7063.25,7063.25
2023-11-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,7576.55,7576.55
2023-12-01,"COELHO CHICANO, CHRISTIAN",SECR de Medios,1122.88,2613.81
2023-09-01,"CORIA, GUSTAVO JAVIER",Ministerio de Seguridad,6408.12,6408.12
2023-10-01,"CORIA, GUSTAVO JAVIER",Ministerio de Seguridad,7252.45,7252.45
2023-11-01,"CORIA, GUSTAVO JAVIER",Ministerio de Seguridad,7779.5,7779.5
2023-12-01,"CORIA, GUSTAVO JAVIER",Ministerio de Seguridad,1152.95,2096.51
2023-01-01,"COSTANTINO, SERGIO GABRIEL",SS Inclusión Social y Atención Inmediata,5994.07,5994.07
2023-02-01,"COSTANTINO, SERGIO GABRIEL",SS Inclusión Social y Atención Inmediata,5926.34,5926.34
2023-03-01,"COSTANTINO, SERGIO GABRIEL",SS Inclusión Social y Atención Inmediata,5815.19,5815.19
2023-04-01,"COSTANTINO, SERGIO GABRIEL",SS Inclusión Social y Atención Inmediata,5922.25,5922.25
2023-05-01,"COSTANTINO, SERGIO GABRIEL",SS Inclusión Social y Atención Inmediata,5853.06,5853.06
2023-06-01,"COSTANTINO, SERGIO GABRIEL",SS Inclusión Social y Atención Inmediata,6162.84,9122.64
2023-07-01,"COSTANTINO, SERGIO GABRIEL",SS Inclusión Social y Atención Inmediata,6195.3,6195.3
2023-08-01,"COSTANTINO, SERGIO GABRIEL",SS Inclusión Social y Atención Inmediata,5339.34,5339.34
2023-09-01,"COSTANTINO, SERGIO GABRIEL",SS Inclusión Social y Atención Inmediata,6023.82,6023.82
2023-10-01,"COSTANTINO, SERGIO GABRIEL",SS Inclusión Social y Atención Inmediata,6590.27,6590.27
2023-11-01,"COSTANTINO, SERGIO GABRIEL",SS Inclusión Social y Atención Inmediata,7069.2,7069.2
2023-12-01,"COSTANTINO, SERGIO GABRIEL",SS Inclusión Social y Atención Inmediata,1047.68,2438.78
2023-01-01,"D'ALESSANDRO, MARCELO SILVIO",Ministerio de Seguridad,6289.35,6289.35
2023-02-01,"D'ALESSANDRO, MARCELO SILVIO",Ministerio de Seguridad,6173.97,6173.97
2023-09-01,"DEL AGUILA, BRENDA","Consejo de los Derechos de Niñas, Niños y Adoles - Presidencia",4819.06,4819.06
2023-10-01,"DEL AGUILA, BRENDA","Consejo de los Derechos de Niñas, Niños y Adoles - Presidencia",6590.27,6590.27
2023-11-01,"DEL AGUILA, BRENDA","Consejo de los Derechos de Niñas, Niños y Adoles - Presidencia",7069.2,7069.2
2023-12-01,"DEL AGUILA, BRENDA","Consejo de los Derechos de Niñas, Niños y Adoles - Presidencia",3492.28,4806.24
2023-01-01,"DELFINO, LUCAS SANTIAGO",Ente de Turismo Ley Nº 2627,5994.07,5994.07
2023-02-01,"DELFINO, LUCAS SANTIAGO",Ente de Turismo Ley Nº 2627,5926.34,5926.34
2023-03-01,"DELFINO, LUCAS SANTIAGO",Ente de Turismo Ley Nº 2627,5815.19,5815.19
2023-04-01,"DELFINO, LUCAS SANTIAGO",Ente de Turismo Ley Nº 2627,5922.25,5922.25
2023-05-01,"DELFINO, LUCAS SANTIAGO",Ente de Turismo Ley Nº 2627,5853.06,5853.06
2023-06-01,"DELFINO, LUCAS SANTIAGO",Ente de Turismo Ley Nº 2627,6162.84,9122.64
2023-07-01,"DELFINO, LUCAS SANTIAGO",Ente de Turismo Ley Nº 2627,6195.3,6195.3
2023-08-01,"DELFINO, LUCAS SANTIAGO",Ente de Turismo Ley Nº 2627,5339.34,5339.34
2023-09-01,"DELFINO, LUCAS SANTIAGO",Ente de Turismo Ley Nº 2627,6023.82,6023.82
2023-10-01,"DELFINO, LUCAS SANTIAGO",Ente de Turismo Ley Nº 2627,6590.27,6590.27
2023-11-01,"DELFINO, LUCAS SANTIAGO",Ente de Turismo Ley Nº 2627,7069.2,7069.2
2023-12-01,"DELFINO, LUCAS SANTIAGO",Ente de Turismo Ley Nº 2627,1047.68,2438.78
2023-01-01,"DI BENEDETTO, FEDERICO",SECR Comunicación,6424.27,6424.27
2023-02-01,"DI BENEDETTO, FEDERICO",SECR Comunicación,6351.67,6351.67
2023-03-01,"DI BENEDETTO, FEDERICO",SECR Comunicación,6232.55,6232.55
2023-04-01,"DI BENEDETTO, FEDERICO",SECR Comunicación,6347.29,6347.29
2023-05-01,"DI BENEDETTO, FEDERICO",SECR Comunicación,6273.14,6273.14
2023-06-01,"DI BENEDETTO, FEDERICO",SECR Comunicación,6605.15,9777.38
2023-07-01,"DI BENEDETTO, FEDERICO",SECR Comunicación,6639.94,6639.94
2023-08-01,"DI BENEDETTO, FEDERICO",SECR Comunicación,5722.54,5722.54
2023-09-01,"DI BENEDETTO, FEDERICO",SECR Comunicación,6456.15,6456.15
2023-10-01,"DI BENEDETTO, FEDERICO",SECR Comunicación,7063.25,7063.25
2023-11-01,"DI BENEDETTO, FEDERICO",SECR Comunicación,7576.55,7576.55
2023-12-01,"DI BENEDETTO, FEDERICO",SECR Comunicación,1122.88,2613.81
2023-12-01,"DIAZ GILLIGAN, VALENTIN",Ente de Turismo Ley Nº 2627,2444.6,2648.31
2023-12-01,"DJIVARIS, JORGE",SECR Justicia,2444.6,2956.51
2023-01-01,"DOMENICONI, JULIA RAQUEL",SECR Gobierno y Vínculo Ciudadano,5994.07,5994.07
2023-02-01,"DOMENICONI, JULIA RAQUEL",SECR Gobierno y Vínculo Ciudadano,5926.34,5926.34
2023-03-01,"DOMENICONI, JULIA RAQUEL",SECR Gobierno y Vínculo Ciudadano,5815.19,5815.19
2023-04-01,"DOMENICONI, JULIA RAQUEL",SECR Gobierno y Vínculo Ciudadano,5922.25,5922.25
2023-05-01,"DOMENICONI, JULIA RAQUEL",SECR Gobierno y Vínculo Ciudadano,5853.06,5853.06
2023-06-01,"DOMENICONI, JULIA RAQUEL",SECR Gobierno y Vínculo Ciudadano,6162.84,9122.64
2023-07-01,"DOMENICONI, JULIA RAQUEL",SECR Gobierno y Vínculo Ciudadano,6195.3,6195.3
2023-08-01,"DOMENICONI, JULIA RAQUEL",SECR Gobierno y Vínculo Ciudadano,5339.34,5339.34
2023-09-01,"DOMENICONI, JULIA RAQUEL",SECR Gobierno y Vínculo Ciudadano,6023.82,6023.82
2023-10-01,"DOMENICONI, JULIA RAQUEL",SECR Gobierno y Vínculo Ciudadano,6590.27,6590.27
2023-11-01,"DOMENICONI, JULIA RAQUEL",SECR Gobierno y Vínculo Ciudadano,7069.2,7069.2
2023-12-01,"DOMENICONI, JULIA RAQUEL",SECR Gobierno y Vínculo Ciudadano,1047.68,2438.78
2023-01-01,"FERNANDEZ, DIEGO HERNAN",SECR Innovación y Transformación Digital,5994.07,5994.07
2023-02-01,"FERNANDEZ, DIEGO HERNAN",SECR Innovación y Transformación Digital,5926.34,5926.34
2023-03-01,"FERNANDEZ, DIEGO HERNAN",SECR Innovación y Transformación Digital,5815.19,5815.19
2023-04-01,"FERNANDEZ, DIEGO HERNAN",SECR Innovación y Transformación Digital,5922.25,5922.25
2023-05-01,"FERNANDEZ, DIEGO HERNAN",SECR Innovación y Transformación Digital,5853.06,5853.06
2023-06-01,"FERNANDEZ, DIEGO HERNAN",SECR Innovación y Transformación Digital,6162.84,9122.64
2023-07-01,"FERNANDEZ, DIEGO HERNAN",SECR Innovación y Transformación Digital,6195.3,6195.3
2023-08-01,"FERNANDEZ, DIEGO HERNAN",SECR Innovación y Transformación Digital,5339.34,5339.34
2023-09-01,"FERNANDEZ, DIEGO HERNAN",SECR Innovación y Transformación Digital,6023.82,6023.82
2023-10-01,"FERNANDEZ, DIEGO HERNAN",SECR Innovación y Transformación Digital,6590.27,6590.27
2023-11-01,"FERNANDEZ, DIEGO HERNAN",SECR Innovación y Transformación Digital,7069.2,7069.2
2023-12-01,"FERNANDEZ, DIEGO HERNAN",SECR Innovación y Transformación Digital,3492.28,5238.42
2023-09-01,"FERRERO, GENOVEVA",SECR Coordinación,5220.64,5220.64
2023-10-01,"FERRERO, GENOVEVA",SECR Coordinación,6590.27,6590.27
2023-11-01,"FERRERO, GENOVEVA",SECR Coordinación,7069.2,7069.2
2023-12-01,"FERRERO, GENOVEVA",SECR Coordinación,814.87,1628.52
2023-01-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,6596.35,6596.35
2023-02-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,6521.81,6521.81
2023-03-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,6399.49,6399.49
2023-04-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,6517.31,6517.31
2023-05-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,6441.17,6441.17
2023-06-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,6782.07,10039.27
2023-07-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,6817.79,6817.79
2023-08-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,5875.82,5875.82
2023-09-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,6629.09,6629.09
2023-10-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,7252.45,7252.45
2023-11-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,7779.5,7779.5
2023-12-01,"FREDA, MONICA BEATRIZ",Sindicatura General de la Ciudad de Buenos Aires,3843.18,5764.77
2023-12-01,"GAGO, GUSTAVO ARIEL",SECR Comunicación,2620.05,2838.38
2023-12-01,"GARCIA MORITAN, ROBERTO",Ministerio de Desarrollo Económico,2690.23,2914.41
2023-01-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,5994.07,5994.07
2023-02-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,5926.34,5926.34
2023-03-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,5815.19,5815.19
2023-04-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,5922.25,5922.25
2023-05-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,5853.06,5853.06
2023-06-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,6162.84,9122.64
2023-07-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,6195.3,6195.3
2023-08-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,5339.34,5339.34
2023-09-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,6023.82,6023.82
2023-10-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,6590.27,6590.27
2023-11-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,7069.2,7069.2
2023-12-01,"GARCIA RESTA, ALVARO",SECR Desarrollo Urbano,3492.28,5238.42
2023-01-01,"GIUSTI, JOSE LUIS",Ministerio de Desarrollo Económico,6596.35,6596.35
2023-02-01,"GIUSTI, JOSE LUIS",Ministerio de Desarrollo Económico,6521.81,6521.81
2023-03-01,"GIUSTI, JOSE LUIS",Ministerio de Desarrollo Económico,6399.49,6399.49
2023-04-01,"GIUSTI, JOSE LUIS",Ministerio de Desarrollo Económico,6517.31,6517.31
2023-05-01,"GIUSTI, JOSE LUIS",Ministerio de Desarrollo Económico,6441.17,6441.17
2023-06-01,"GIUSTI, JOSE LUIS",Ministerio de Desarrollo Económico,6782.07,10039.27
2023-07-01,"GIUSTI, JOSE LUIS",Ministerio de Desarrollo Económico,6817.79,6817.79
2023-08-01,"GIUSTI, JOSE LUIS",Ministerio de Desarrollo Económico,5875.82,5875.82
2023-09-01,"GIUSTI, JOSE LUIS",Ministerio de Desarrollo Económico,6629.09,6629.09
